,mid,name,sex,level,sign,official,birthday,roomid,fans,guards,status,archiveView,liveCount,maxPopularity,participant,danmaku,income,goldUser,danmutop20
5326,1863822023,琥珀珀kohaku,2,4,个人势小白虎，声音好听，长得可爱，唱歌天籁，游戏王者，闲聊群：296194889,1,2月21日,22660645,7307,16,0,124572,0,0,0,0,0,0,{}
5327,14199369,二十四桥岁岁安,2,5,感染肺炎呼吸道修复中 活动暂停  个人歌势 松弛清楚系 假面骑士厨 小众苦情歌爱好者  网易云同名   感谢关注,0,5月26日,24179786,1271,8,0,94799,0,0,0,0,0,0,{}
5328,1665674572,梦雅梁,2,3,"个人势
晚上八点到十点开播
不播的话会在群里通知
q群：914768578",0,,24161571,1846,1,0,9356,0,0,0,0,0,0,{}
5329,1097083213,莓野麻团Official,2,5,软软糯糯的高中三年级学生！ 我准备每天努力地和饲养的小羊一起直播！记得来找我玩哦！！！粉丝数达到5万人的话就可以3d化了,0,5月5日,23545716,42259,51,0,1967086,63,1169485,15843,94339,49211400,2257,"{'麻团': 7132, 'call': 3573, '礼物': 2468, '红包': 2442, '点点': 2400, '老板': 2363, '大气': 2297, 'www': 1791, '可爱': 1455, '爆速': 1269, '晚上': 1135, '这个': 1040, '帕璐': 897, '辛苦': 643, 'wwww': 597, '什么': 595, '喜欢': 594, '今天': 560, '明天': 539, '可以': 503}"
5330,1129165390,艾玫Aimer,2,5,【不乐社】感谢大家的关注，直播通知聊天群：903910748,0,,24394207,13340,16,0,229620,0,0,0,0,0,0,{}
5331,277783374,bili_88454507920,2,5,,0,10月23日,24229403,5211,0,0,96194,0,0,0,0,0,0,{}
5332,8307918,玉丸柴犬,0,6,关注比粉丝多的柴柴 社畜系vup     画师妈妈：@睡眠Eru  模型妈妈：@是大丧失的丧Nakusu @柯姬柯姬,0,3月25日,778986,636,1,0,21758,0,0,0,0,0,0,{}
5333,33068624,阿澈又在嚎了,2,6,这里是阿澈 多谢陪伴,0,2月2日,1235131,240,0,0,1163,0,0,0,0,0,0,{}
5334,5374546,望神,1,6,是我们的话，就一定可以做到吧? ,1,8月26日,57018,97419,62,0,11422436,173,1917940,19300,131658,45800500,3121,"{'老板': 4768, '礼物': 4605, '红包': 4604, '点点': 4365, '大气': 4279, '真棒': 3430, '狗望': 2953, '疑问': 1948, '可以': 1548, '什么': 1543, '夺宝': 1529, '修炼': 1501, '怎么': 1038, '哈哈哈': 1031, '没有': 1000, '一个': 932, '不是': 894, '有点': 870, '东西': 815, '突破': 810}"
5335,785741,日夜_offcial,1,6,一个极度社恐的个人势小众音声助眠治愈系二哈，我不憨！直播群205938651猫耳: biubiu日夜  爱发电:日夜_offcial,0,1月1日,679133,18521,46,0,471908,0,0,0,0,0,0,{}
5336,10713043,樱井林official,2,6,八美肉，washstudio β组；主播rts和fps；个人群群号170628044，欢迎加群一起聊天催更哦~,0,7月29日,573091,44558,3,0,10604698,0,0,0,0,0,0,{}
5337,239392989,七苒不是小迷糊,2,3,每晚10：00 搞笑主播准时上线！！！ 年轻不嗨，老年痴呆~全职主播，感谢宠爱,0,1月1日,22552873,572,2,0,1703,0,0,0,0,0,0,{}
5338,155616,司夏-西国之海妖,2,6,"本体ceo‖分身歌手‖主业是科技‖副业音乐
发起制作的IP今时古梦还请大家多关照！
合作邮箱yuichushou@foxmail.com",1,,544888,126114,5,0,7820684,0,0,0,0,0,0,{}
5339,394593891,黑岛麻由_online,0,6,不营业型主播，个人势互联网观测者。在开发独立游戏。老游戏挖掘机，12岁十周目。祝您生活愉快，事事顺心。,1,9月23日,23605152,22842,69,0,969152,59,839168,4308,74730,40242400,729,"{'麻由': 3109, '哈哈哈': 1529, '可以': 1033, '就是': 869, '主播': 728, '哈哈哈哈': 656, '这个': 655, '游戏': 639, '什么': 601, '思考': 577, '一个': 565, '晚上': 556, '不是': 463, '确实': 449, '没有': 447, '辐射': 421, 'kksk': 418, '怎么': 410, '感觉': 395, '哈哈': 349}"
5340,2079674469,零姬川铃,2,2,,0,3月14日,24476882,1861,0,1,14649,0,0,0,0,0,0,{}
5341,35621734,北乃杏kyoko,0,3,?如果你喜欢我的话，那我勉强也喜欢你吧?,0,5月5日,23952754,446,0,0,2240,0,0,0,0,0,0,{}
5342,366773863,烤兔胡啦,2,3,个人势vup?感谢所有奇妙相遇,0,,24094978,2983,0,0,36421,0,0,0,0,0,0,{}
5343,15510888,喵宫萌香Mocha,0,6,女孩只是角色卡 社死只是暂时性的 群：642598229,1,7月2日,4968221,6700,2,0,152644,0,0,0,0,0,0,{}
5344,703068520,想不长肉的喵小泽,1,5,是个可爱的阳光男孩子，多谢大家的喜爱和关注?ε≡?(?>?<)? ,0,10月19日,23296355,34388,81,0,887141,132,16369786,22218,184989,813451800,4418,"{'泽宝': 6985, '小泽': 5401, '可以': 2762, '什么': 2525, '晚上': 2293, '礼物': 2201, '老板': 2143, '红包': 2053, '一个': 1952, '点点': 1890, '主播': 1881, '不是': 1865, '大气': 1807, '这个': 1604, '喜欢': 1535, '今天': 1469, '怎么': 1468, '没有': 1396, '那个': 1298, '中奖': 1297}"
5345,690159210,拿着草帽当王冠,1,3,,0,12月2日,23521861,2153,0,0,3979,0,0,0,0,0,0,{}
5346,487800168,新月饼饼,2,4,,0,1月1日,23601445,3250,21,0,14995,0,0,0,0,0,0,{}
5347,1431936638,无柊苓月,0,4,新的起点 新的开始?加油呀哈哈,0,12月25日,23915643,4640,1,0,357629,0,0,0,0,0,0,{}
5348,1922707694,myzlzjah,2,4,,0,,23601431,2873,0,0,60464,0,0,0,0,0,0,{}
5349,31202158,又要6个硬币,2,5,1,0,1月1日,5234685,5498,2,0,276837,0,0,0,0,0,0,{}
5350,2107810159,笼岛姓春,2,4,是我虎鲸哒！个人势；突击直啵通知群601834013！录播组@春笼岛录播组,0,8月15日,23080465,1214,0,0,5966,0,0,0,0,0,0,{}
5351,927860,猫紫丶,0,6,可切换年龄的多声线个人兼职 约稿查看工房mhs 主页很杂非常抱歉 ,0,1月12日,837489,6940,28,0,149028,0,0,0,0,0,0,{}
5352,96230774,宅喵阿桃,0,4,感谢,1,10月25日,22564918,6642,0,0,34651,0,0,0,0,0,0,{}
5353,1944311,初崎Hazuki,0,6,兴趣使然的游戏势vup！是草莓JK！?*??(ˊ?ˋ*)??*?欢迎来粉丝群丸！903528268,0,4月1日,129285,5226,3,0,132192,0,0,0,0,0,0,{}
5354,1557134200,子奈奈Ni,2,3,心情烦躁的时候看谁都是坏批，极度厌烦叽叽歪歪乱说话的小孩子。,0,3月2日,24572672,10419,14,0,82623,0,0,0,0,0,0,{}
5355,2316281,法蒂玛_Myra,2,6,诞生于冥漠的造物之神 三语系个人势vup   不可思议的通道：QQ群 611813425,1,9月11日,7947000,7907,26,0,119853,0,0,0,0,0,0,{}
5356,2897146,纪伊光KiiHikari,2,6,?个人势?为了完成某人的愿望而存在于此。,0,3月25日,23193031,8966,10,0,51542,0,0,0,0,0,0,{}
5357,13199099,植物椿,2,6,我是个配音员，vx：zhiwuchun4,1,1月11日,21724277,1495232,66,1,247166413,0,0,0,0,0,0,{}
5358,1595005,录音姬阿童木,0,6,"新人配音演员，个人势皮套人，梦想成为一个牛逼配音演员，性格极其不成熟，能早日变成大人就好了
有个群:696367215 欢迎入群~",1,9月6日,450956,80230,94,0,701277,94,2341238,20597,120973,84214800,4009,"{'老板': 3549, '礼物': 3333, '红包': 3281, '大气': 3251, '点点': 3214, '晚上': 1928, '可以': 1658, 'call': 1321, '什么': 1285, '晚安': 1158, '就是': 1105, '可爱': 1061, '这个': 1024, '不是': 1021, '哈哈哈': 1008, '姐姐': 912, '现在': 903, '一个': 853, '没有': 804, '喜欢': 762}"
5359,511767294,幽夜yoru,2,3,"这里是幽夜回廊www，叫幽幽也可以！ 
妈咪是yuluo@yuluo叽叽喳喳啾啾啾
进群密匙：幽幽世界第一可爱",0,7月2日,24446307,652,0,0,3230,0,0,0,0,0,0,{}
5360,388190229,柚是袖袖,2,5,"个人势vup玉袖袖,直播时间:21:00- 23:00  粉丝群:287396899  欢迎加群一起白给！",0,5月30日,22750041,403,0,0,19815,0,0,0,0,0,0,{}
5361,280519706,塔零娜Trenne_人类捕食,2,4,次元镜像所属V，人类捕食尝试中，从warframe/ow/mhw/平安京/明日方舟/风灵月影单机之魂3/音游等人类游戏开始！做我想做的视频,0,1月1日,8404264,503,0,0,8572,0,0,0,0,0,0,{}
5362,26072611,克鲁菲official,2,6,新月社F-Crecent所属！新人vup,0,8月20日,238510,1288,0,1,29699,0,0,0,0,0,0,{}
5363,23179300,Mihaly_A_Sakoua,0,5,重新开始,0,9月21日,1728910,1166,0,1,819,0,0,0,0,0,0,{}
5364,226064419,風见幽香,0,5,...,0,2月28日,21276823,277,0,1,123473,0,0,0,0,0,0,{}
5365,294108204,EwanRec,2,2,直播用账号,0,,9434946,32,0,1,436,0,0,0,0,0,0,{}
5366,10364473,一只睡不醒的熊憨憨,0,4,因为从未被坚定选择过，所以在期待什么呢,0,6月14日,23623447,2931,26,0,38090,0,0,0,0,0,0,{}
5367,1994014282,SwP_Forever,2,4,|状态:?呃呃?|一个来自异世界1917年英国的虚拟人|上尉SwP的孤独芳心俱乐部:785093086,0,,22984206,707,0,0,86175,0,0,0,0,0,0,{}
5368,1970706526,映玄旅人,1,4,已换号，新号@映玄，如果可以的话请点点关注叭,0,1月10日,22717535,851,0,1,77980,0,0,0,0,0,0,{}
5369,10702430,承德避暑山庄,2,6,"我好想做向晚大小姐家的酒保啊
酒水交流群：819766549",0,,3412897,2879,0,1,572108,0,0,0,0,0,0,{}
5370,74462817,祁泉沐沐,0,5,生蚝吃人，我很抱歉，所属社团SEM，粉丝群：261752055,0,5月29日,23563154,1227,0,1,10938,0,0,0,0,0,0,{}
5371,59720293,花酒得闲,2,5,您好，在下得闲是也。,0,,21968751,10445,6,0,724,0,0,0,0,0,0,{}
5372,649951337,绝望Zetsubou,2,5,停播势,0,,23096903,2102,0,0,6755,0,0,0,0,0,0,{}
5373,1303810154,奈兹_Mathis,2,3,没什么好写的，就写个群号吧。692699554是这个没错。,0,1月1日,23275399,347,0,1,2602,0,0,0,0,0,0,{}
5374,22193259,冰狐琦玲_MCX300,2,5,代号冰狐琦铃特种狐    画师：八酱   ,0,,1011985,1006,0,1,23866,0,0,0,0,0,0,{}
5375,664172,伊斯Official,2,6,【D前建议看完动态置顶】【个人势非盈利型VUP】【米画师：伊斯Official】【录播号：@药局监控】,0,12月13日,832825,12924,10,0,800875,0,0,0,0,0,0,{}
5376,2868848,橘子味的苟王,2,6,,0,2月11日,4943064,10079,3,0,744567,0,0,0,0,0,0,{}
5377,476879987,葛叶搬运组,2,5,NIJISANJI葛叶非官方搬运组 长期招收剪辑、翻译、校对、时轴；字幕组审核群：940808747 粉丝3群:153252126,0,11月10日,22320689,67531,0,0,1531152,0,0,0,0,0,0,{}
5378,1061842040,豆猫的实验室,2,5,にじさんじ所属vliver雷奥斯·文森特非公式搬运组，长期招收剪轴翻校美，工作群：473350340,0,,23397938,12971,0,0,787423,0,0,0,0,0,0,{}
5379,106106,汉献帝Official,2,5,在这个四分五裂的世界里，我们应该如何求同存异？粉丝群号：534661212,0,2月26日,856297,253,2,0,6379,0,0,0,0,0,0,{}
5380,111079035,是黄瓜啊喵,1,6,不吃黄瓜不会喵的麒奇,0,10月13日,9423186,127,0,1,214,0,0,0,0,0,0,{}
5381,1448763009,主力犬Juriken,2,5,"<ChaosLive·S>所属个人势 メンヘラ白熊犬boy
He/him/his
莫名歌势起来了｜联动可邀请|接搞排到明年5月了挑设

",0,4月3日,23560404,10475,4,0,186135,0,0,0,0,0,0,{}
5382,349722764,奶皮Miyo,0,4,?请跟猫猫交个朋友聊个天?大脑容易过载喵?主游戏实况?讲故事少量唱歌直录?录播号:奶皮皮的录播组,0,5月13日,23678649,1396,9,0,17609,0,0,0,0,0,0,{}
5383,2041997,源求Channel,2,6,<DovelifeProject>所属虚拟一期生兼社长，原彩六LGZ 队长兼负责人，现虚拟鸽子VUP，未出道▼联动请私信,1,11月17日,826168,10873,6,0,431689,0,0,0,0,0,0,{}
5384,2088076,沉默菌_,2,5,"啥都不会,最会躺,所有一切都是靠兴趣驱动",0,6月23日,173924,127,0,0,5903,0,0,0,0,0,0,{}
5385,4324498,赤龙朝香,0,5,"只是很喜欢吃蒜薹为什么要叫我蒜香龙
企鹅群：907945384",0,4月20日,5104192,100,0,1,890,0,0,0,0,0,0,{}
5386,445707940,樱妈妈_official,2,4,live2d画师 聊天群号797816396  男的 ,0,,22713571,1175,0,0,19982,0,0,0,0,0,0,{}
5387,474119864,??,2,6,退中国社区了 拜拜,0,9月17日,21617623,7853,0,0,1502706,0,0,0,0,0,0,{}
5388,1220772538,未鸯想睡觉,2,4,?只想暴睡?做自己想做的事?玩自己想玩的游戏?录播存放窝@未鸯大被窝,0,12月1日,24581640,1113,1,0,890,0,0,0,0,0,0,{}
5389,51125948,大笨狼秋茶,1,6,克雷斯塔星系主神之一，信仰的实体化，掌管光明 正义 爱 与善良。（Richie.Cresta）瑞奇克雷斯塔,0,1月1日,11925745,1901,0,1,12561,0,0,0,0,0,0,{}
5390,172015294,一只小鹿瑶OvO,2,5,感谢陪伴，再见。,1,,13867200,2312,1,0,5571,0,0,0,0,0,0,{}
5391,11013822,薛定咔Shoka,0,5,Ur one and ONLY demon vampire,0,10月5日,24447954,19374,11,0,1329820,0,0,0,0,0,0,{}
5392,278406849,天才果奶,2,3,"个人势vup,是一只会飞的天使小猫咪～聪明机灵可爱活泼波涛汹涌！不是钢板不是钢板不是钢板！未成年禁止投喂哦！",0,11月26日,23165805,1926,20,0,3971,0,0,0,0,0,0,{}
5393,691390152,Fox红上吹血,1,5,"血狐栖息地QQ群:108224077
约稿加咱QQ号:2919737949",0,7月31日,23643358,550,0,0,108400,0,0,0,0,0,0,{}
5394,399923919,姜南星_,0,5,"祝陌生的你一生平安喜乐～个人势V～
直播时间：一般早上和晚上随机掉落～
流星亮起来，不输日月。",1,10月1日,23426285,8346,31,0,22161,0,0,0,0,0,0,{}
5395,409284815,红心桃奈,0,5,休眠中。。。。,0,9月26日,23235183,11164,6,0,421538,0,0,0,0,0,0,{}
5396,2538191,雪茶Chayukiko,2,5,个人势全职Vup 性格屑又暴躁的雪女 今天也好想摸鱼啊。联动私我w,0,,821962,8534,15,0,80159,0,0,0,0,0,0,{}
5397,326358,马猴烧酒忍野喵,0,6,是魔法少女吸血鬼/臭做游戏的&瞎弹贝斯的/甜核乐队队长/录播@忍喵喵的录播使魔/拉邦人/El Psy Congroo,0,5月4日,616670,2696,11,0,190871,0,0,0,0,0,0,{}
5398,524516,白一言,2,6,直播：22:00-00:00 | 未出道个鬼势双子vup | 录播：@白一言黑粉头头 | 是一对老家在南方鬼域的凶残恶鬼,0,,3626541,1162,0,0,17396,0,0,0,0,0,0,{}
5399,345289963,安可AkeCoco,2,6,QQ群：821124514,0,10月24日,11878696,4496,1,0,1335341,0,0,0,0,0,0,{}
5400,74519277,亚荔Alex,2,5,电影戏剧分析/动画杂谈/游戏直播/写作分享,0,11月24日,8103587,327,2,0,34026,0,0,0,0,0,0,{}
5401,415439089,讷讷neko,2,5,但是我永远喜欢你们,0,,24237295,13675,1,0,517029,0,0,0,0,0,0,{}
5402,38640369,因你而在的梦,1,6,"朱砂痣.
商务微信：KKKkilo_  
微博：因你而在的梦_  
小号：汗衫哥 ",1,9月15日,2931577,361462,2,1,41202412,0,0,0,0,0,0,{}
5403,12624134,兔咩咩噗,0,6,?<GALAXY群星计划>?个人势半清楚系vup，没有人设不出道不毕业！是一个热爱音乐和游戏的阿宅女大学生！请多多关照！,0,5月15日,1053352,7525,0,0,347683,0,0,0,0,0,0,{}
5404,121487111,东野凹,0,6,谢谢你这么可爱还关注我(′?? ? ??`)每天不定时直播/配音合作可以私信询问/喜欢配音/看别人画画/看美女 追梦追梦！,1,11月8日,4585823,288522,100,0,13406421,62,4515797,30469,137632,125297800,3549,"{'凹哥': 7065, '凹凹': 5138, '哈哈哈': 3047, '老板': 2912, '礼物': 2812, '大气': 2800, '红包': 2785, '点点': 2762, '凹门': 1880, '婚古七': 1768, 'CALL': 1738, '哈哈哈哈': 1445, '可爱': 1210, '什么': 1205, '喜欢': 1180, '东野': 1154, '一拳': 1136, '报名': 1049, '叉腰': 1033, '干杯': 968}"
5405,2833161,云暮歌,2,3,没什么特长的个人势，没有什么远大的目标，只想珍惜当下遇见的你（嘻嘻）,0,,23126016,101,0,0,0,0,0,0,0,0,0,{}
5406,383121678,炎绯不想睡觉啦,2,5,懒惰的下凡天使!真不想睡觉啦平时不定期掉落直播~粉丝群819776786,0,1月26日,14642614,622,2,0,9368,0,0,0,0,0,0,{}
5407,454311703,爱琳Erin_Official,2,4,"Hallo~我是爱琳·维奥丽塔（Erin·Violetta）,隐藏在现代社会的里的星夜魔女，个人配音演员，欢迎配音合作",0,10月5日,22621975,1553,3,0,2275,0,0,0,0,0,0,{}
5408,494633751,艾斯洛亚特Aceloart,1,4,来自异世界的少将！陪伴型VUP，啥都会干，干啥啥都（不）行RUA!!!~猛男QQ群：874845273。,0,3月17日,21779452,669,0,1,9166,0,0,0,0,0,0,{}
5409,32019227,燕燕排排站,1,6,Swalw_Project一期生，主播以撒，喜欢做杂七杂八的视频，什么视频都会做，不要说不会，要说，我可以学~,0,7月3日,12450036,1603,0,0,1351878,0,0,0,0,0,0,{}
5410,1553734945,莎莱诺,2,3,个人势VUP，感谢支持！,0,2月24日,24414121,220,0,0,15335,0,0,0,0,0,0,{}
5411,8593700,伊坂1saka,2,6,=伊坂/ ISAKA/ 61  兴趣使然的VUP ,0,6月1日,3280513,1218,2,0,9291,0,0,0,0,0,0,{}
5412,15437094,加完班捡垃圾的彼方,2,5,来自星空彼岸的个人势狐狐~喜欢打游戏，唱歌和画画，希望能够和很多的人相遇~,0,1月17日,293710,1285,1,0,1628,0,0,0,0,0,0,{}
5413,1494109995,德莉亚-沃尔夫,0,4,生活亦是战场，军人永远不会低头。未来请多指教！空间站：Project-Hilda,0,6月17日,23593161,1984,1,0,28086,0,0,0,0,0,0,{}
5414,1934440235,-魔王大人花言理-,2,3,"个人势?异世界的超绝可爱魔王?也是只妹魔！
喜欢吃草莓巧克力蛋糕。
直播间不定时出现神秘的女孩子和粉色使魔。",0,6月6日,24537299,370,6,0,7145,0,0,0,0,0,0,{}
5415,560429,赤血萌兔,2,6,看兔兔～喜欢兔兔的可以点个关注哦～,0,10月1日,58726,224,1,1,12521,0,0,0,0,0,0,{}
5416,12324652,赤羽阳太是小红龙,2,5,2023我是搞笑博主~,0,8月21日,14645119,893,0,0,60418,0,0,0,0,0,0,{}
5417,671007535,神璃耶riya,0,4,"停播中
唔…被发现了，吾是Entropy Increase社团所属山茶花妖神璃耶
喜欢唱歌喜欢聊天，讨厌人类
山茶花屋：1046666971",0,8月5日,22898856,2884,0,1,67888,0,0,0,0,0,0,{}
5418,2988345,拉斯洛official,2,6,没事就录录数学，有时候打游戏，欢迎来直播间聊天！,0,,3015439,3156,1,0,96959,0,0,0,0,0,0,{}
5419,22752578,蓝星_STAR,1,6,===异世界魔法师 准备出道中===,0,4月5日,2204168,2379,3,0,120223,0,0,0,0,0,0,{}
5420,1796177244,星桥Saiika,2,5,214岁，是星星。热爱游戏的个人势VUP  群：763846662     快来看我发光以及周一固定休息！！,0,10月21日,22940735,2136,19,0,356160,0,0,0,0,0,0,{}
5421,1350770530,林深见阿鹿,2,2,,0,2月1日,24195543,56,0,1,0,0,0,0,0,0,0,{}
5422,11212132,韩国组联合箱推协会,2,4,这里是由韩翻们组成的自由烤肉协会~  粉丝群！：1032983349单推整个韩国组（  需要协助转播请联系本组~,0,,22069550,7871,0,1,344972,0,0,0,0,0,0,{}
5423,262303593,LPP同学,2,4,储备粮群号：941926895 开播时间不定！开摆！,0,1月1日,24174915,373,0,0,3984,0,0,0,0,0,0,{}
5424,275054954,kikyo从小就很能吃,0,5,全职个人vup，喜欢画图但是菜鸡，新手模型师疯狂学习中，饭桶级吃货，游戏重度爱好者，狐狸窝558532615。,0,9月9日,8039221,2151,1,0,12669,0,0,0,0,0,0,{}
5425,7530346,搓手布稽,2,5,究极懒狗 烂活带师丨更多弔图详见群:591617690,0,10月13日,12209478,105,0,1,6734,0,0,0,0,0,0,{}
5426,260067182,夜凪恋Koi,2,4,唱歌是兴趣，直播是生活，活着就好,0,1月11日,22907974,805,0,0,31398,0,0,0,0,0,0,{}
5427,13511029,尼克洛迪昂Official,2,5,个人势成熟的靠谱半龙人NICO！美好的一天从14171678开始！聊天群257122623,0,,14171678,634,3,0,95998,0,0,0,0,0,0,{}
5428,1162410871,能能nono,2,2,,0,,24522834,112,0,1,103,0,0,0,0,0,0,{}
5429,358317945,不许吃不许吃,2,3,,0,,24639586,135,0,1,0,0,0,0,0,0,0,{}
5430,93279103,饭饭鸮,0,3,"这里是饭饭鸮哦，二人共号
方方擅长2D渲染，圆圆擅长ray渲染
请大家多多支持w",0,1月1日,22627911,128,0,1,7277,0,0,0,0,0,0,{}
5431,82783119,Nobu大好きです,0,6,但愿世间人无病,0,9月19日,5844658,2077,0,1,595600,0,0,0,0,0,0,{}
5432,1979280,鹤田白织,2,6,,0,,21906,207,0,1,2636,0,0,0,0,0,0,{}
5433,11483025,小怜家的猫头鹰,2,5,这里是怜姬，个人势vup一只什么都玩的可爱猫头鹰，感谢你百忙之间来关注怜姬～,0,11月19日,4234729,1186,3,0,136190,0,0,0,0,0,0,{}
5434,667759508,晚山津留真的饿了,2,4,人生有梦各自精彩，万事屋堂堂倒闭!,0,5月19日,24538219,264,0,0,3572,0,0,0,0,0,0,{}
5435,1159607701,星巡Meguri,1,4,个人势，希望能把快乐带给大家 ( ? ˙?˙ )?,0,3月13日,22921925,2067,3,0,1795,0,0,0,0,0,0,{}
5436,7388060,五千兆圆,1,6,嘿嘿嘿嘿猪猪嘿嘿嘿,0,6月20日,272880,591,0,0,5640,0,0,0,0,0,0,{}
5437,15312286,一只可爱的小阿东,2,6,新晋vup，可爱，欢乐，直播时间晚上八点打游戏晚凌晨杂谈讲故事 ，嗯呐！欢迎来和我聊天看我打游戏！！！ps:周四休息，有时候会播。,0,5月15日,7597431,1328,6,0,20948,0,0,0,0,0,0,{}
5438,362589098,桃奈_sakurai,0,5,"小小地底虚拟主播～
游戏黑洞，但是又菜又爱玩～
喜欢桃奈请留下你的关注哦～
宝贝们的吹水群：830953418",0,5月12日,13682068,1548,2,0,8045,0,0,0,0,0,0,{}
5439,6325166,雨宫辉音Official,2,6,感谢大家的关注~,0,1月1日,55373,2595,0,1,1180,0,0,0,0,0,0,{}
5440,1864971695,过路的无名氏,2,3,个人势，是男孩纸！吸猫群:661653335！,0,1月1日,24520467,334,0,0,14404,0,0,0,0,0,0,{}
5441,417066931,星橙_kiro,2,5,还剩五个月毕业,0,4月30日,22997328,388,0,0,10261,0,0,0,0,0,0,{}
5442,350145471,菲兹sensei,1,5,梦该醒了……,0,4月14日,21638088,619,0,0,87773,0,0,0,0,0,0,{}
5443,3407300,高浮云今天加班吗,1,6,"喜欢玩游戏的游戏策划，有意思的游戏都会尝试。
粉丝群：733035554",0,7月27日,2486890,7405,0,1,1755711,0,0,0,0,0,0,{}
5444,1265433547,星熙子,0,5,"拯救不开心
录播：@熙猫猫录啵组
猫猫群：292708203
每晚21:00直播",0,1月1日,23682809,10369,28,0,184772,0,0,0,0,0,0,{}
5445,133609936,霸霸_呦妹,0,4,拉屎喜欢往嘴里抹，头发稀少，打过怪兽，和铠甲勇士合过影，管哪吒借过风火轮，陪唐僧往西天取过经，个人势搞笑vup,0,10月12日,7149710,4453,0,0,175289,0,0,0,0,0,0,{}
5446,1438248401,七瑞,1,5,已毕业 现在是游戏臭狗,0,9月14日,23019462,2438,1,0,190002,0,0,0,0,0,0,{}
5447,494562,祈零ZPray,2,6,这里是什么都玩，即菜又不会整活的个人势僵尸vup！粉丝群：736147045,0,12月27日,7597942,575,1,0,43038,0,0,0,0,0,0,{}
5448,1841636,空木惠,2,6,空木（Utsuki）惠（Kei)  21世纪厨房炼金术师，黄金矿工 工地头子（bushi）。群：677941844,0,,81499,1085,3,0,32533,0,0,0,0,0,0,{}
5449,2110952,伊佩芬尼,0,6,"我看过星空 听过鸟鸣 闻过花香
你怎能说我不存在？",0,8月26日,5870353,952,0,0,7018,0,0,0,0,0,0,{}
5450,41326570,Rllxi,1,5,,0,2月21日,7907804,544,0,1,237,0,0,0,0,0,0,{}
5451,124612079,白菜菜菜菜菜菜菜菜B,2,4,"嘿嘿嘿 我是一个大聪明大聪明虚拟主播诶嘿 
画师：Yomi
Live2D:Yomi",0,1月1日,4472599,451,0,1,15724,0,0,0,0,0,0,{}
5452,2936310,苏俩,2,6,低价位模型师，LIEV2D稿件委托受付中，约稿请私信,0,8月8日,741473,1087,0,0,67230,0,0,0,0,0,0,{}
5453,1741582840,亚托寄啦,2,4,纯娱乐个人势，我很可爱给我打钱！！！画图建模：白羽铃虎_channel,0,1月1日,23237769,116,0,0,787,0,0,0,0,0,0,{}
5454,835065,多多_Tata,2,5,"""明确的爱，直接的厌恶，真诚的喜欢。站在太阳下的坦荡，大声无愧地称赞自己。"" ???",0,,1182221,6007,21,0,26041,0,0,0,0,0,0,{}
5455,510408188,音速狼,2,5,"我是音速狼！你也可以叫我 马赫?沃夫(MACHWOLF)嗷嗷呜！学习唱歌，明明是个曲师却想成为偶像的狼哥哥！(??ω??)?
毛群见动态！！",0,,22430853,11330,9,0,177461,0,0,0,0,0,0,{}
5456,57119113,萌音の宝宝,0,6,遇见即是上上签,1,5月18日,4120123,121033,36,1,1382253,0,0,0,0,0,0,{}
5457,395849102,晓悠少年,2,5,有时会感到莫名的忧伤~  白嫖晶蝶,0,,23716001,119,0,1,21,0,0,0,0,0,0,{}
5458,225553,彼方鸢羽_Official,2,6,"个人势,除了打牌也玩很多东西,晚9-10点播,闲的话可能随时突击",0,,352633,13829,4,0,846789,0,0,0,0,0,0,{}
5459,1491170455,柒晷Kiwi,2,4,基因突变的无性别社畜白貉 咖啡重度依赖者「不定时出没/个人啥也不势v」（是貉不是貂；；,0,,23149552,879,3,0,14568,0,0,0,0,0,0,{}
5460,1675904792,Dr大大大师兄,2,3,男；职业：牙医1枚；简介：希望可以让你轻松入睡，每天都不在失眠，每晚我会用音乐在这里陪你！,0,5月30日,24000776,1294,0,1,51254,0,0,0,0,0,0,{}
5461,397668265,花芊音,2,4,点歌的同学看动态专栏里面哦,0,,23363648,18,0,1,131,0,0,0,0,0,0,{}
5462,107291817,水晶都掌管输出的白膜,2,5,蓝牧你怎么又在玩ff14啊——,0,7月17日,24355074,155,0,1,8567,0,0,0,0,0,0,{}
5463,236224681,默丶三岁,2,2,,0,,6013093,11,0,1,0,0,0,0,0,0,0,{}
5464,21974189,Twilight-Dream,2,5,"请让科技继续发展吧,步步走向魔法的大门。网络世界是虚拟世界的一部分，也是我们精神世界的来源之一。我们都不希望被打扰，不是人性毁灭的理由！",0,,1210760,2111,0,0,75874,0,0,0,0,0,0,{}
5465,50689598,晴天くく,1,5,-..-,0,7月14日,24650451,8,0,1,528,0,0,0,0,0,0,{}
5466,1145774024,真理mariko,2,4,让我来帮你吃掉噩梦吧！是我梦之恶魔哒！周五-周日晚上会固定开播！（粉丝群号：733023380 爱发电ID：真理理子,0,1月13日,24093594,5760,1,0,87205,0,0,0,0,0,0,{}
5467,385750219,高阿米-,2,3,神,0,,21512586,5,0,1,0,0,0,0,0,0,0,{}
5468,275501647,磨得硬币,2,5,My Life's Getting Better! ,0,7月8日,22765666,440,0,1,5777,0,0,0,0,0,0,{}
5469,1278673,FrxS,2,6,&lt;!--,0,1月1日,24292086,2577,0,0,3440828,0,0,0,0,0,0,{}
